master_row_id,experiment_id,experiment_class,source_dir,flow_uid,timestamp,source_endpoint,destination_endpoint,protocol,connection_state,label,label_id,flow_duration,orig_bytes,resp_bytes,total_bytes,orig_packets,resp_packets,total_packets,bytes_per_packet,orig_bytes_ratio,orig_packets_ratio,bytes_asymmetry_ratio,missed_bytes,is_well_known_dst_port,is_registered_dst_port,is_dynamic_dst_port,is_src_private_ip,is_dst_private_ip,proto_is_tcp,proto_is_udp,proto_is_icmp,conn_state_is_SF,conn_state_is_S0,conn_state_is_REJ,conn_state_is_RSTO,history_len,history_has_syn,history_has_reset,has_dns_context,dns_query_len,dns_query_entropy,dns_subdomain_depth,dns_max_label_len,dns_numeric_ratio,dns_vowel_ratio,dns_qtype_is_A,dns_qtype_is_TXT,dns_qtype_is_NULL,dns_is_nxdomain,dns_answer_count,dns_rtt,has_quic_context,quic_sni_len,quic_sni_entropy,quic_dcid_len,has_weird_anomaly,weird_anomaly_count_flow,weird_is_bad_syn_ack,weird_is_bad_http,weird_notice_flag,has_ssl_context,ssl_sni_len,ssl_sni_entropy,ssl_is_outdated_version,ssl_is_self_signed,ssl_has_ja3_fingerprint,ssl_resumed_flag,win_src_flow_count_60s,win_src_flow_rate_10s,win_src_unique_dst_ips_60s,win_src_unique_dst_ports_60s,win_src_failed_conn_ratio_60s,win_src_s0_syn_ratio_60s,win_src_total_orig_bytes_300s,win_src_outbound_byte_rate_60s,win_src_dns_query_count_60s,win_src_dns_nxdomain_ratio_60s,win_src_dns_unique_domains_60s,win_src_weird_count_60s,win_dst_inbound_flow_rate_10s,win_dst_unique_sources_60s,win_dst_s0_syn_ratio_10s,win_dst_avg_bytes_per_flow_60s,win_pair_flow_count_300s,win_pair_delta_t_mean,win_pair_delta_t_std,win_pair_delta_t_cv,win_pair_orig_bytes_std,win_pair_total_orig_bytes_300s
156,exp_ddos_syn_001,DDOS,data/experiments/DDOS/exp_ddos_syn_001,CZAXsu3jvjxDNvQj8f,1788288494.098149,127.0.0.1:1894,127.0.0.1:9091,tcp,REJ,DDOS,1,5e-06,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.3333,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,13.2,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2,1.0,0.0,0.0,132.0,0.0116,0.0305,2.6349,0.0,0.0
157,exp_ddos_syn_001,DDOS,data/experiments/DDOS/exp_ddos_syn_001,CqImkJkx7Mye5GdRd,1788288494.093107,127.0.0.1:1893,127.0.0.1:9091,tcp,REJ,DDOS,1,1.3e-05,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.3333,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,13.1,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.1,1.0,0.0,0.0,131.0,0.0116,0.0306,2.6331,0.0,0.0
158,exp_ddos_syn_001,DDOS,data/experiments/DDOS/exp_ddos_syn_001,CmmLg23Ky3jIQPNr,1788288494.08793,127.0.0.1:1892,127.0.0.1:9091,tcp,REJ,DDOS,1,8e-06,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.3333,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,13.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,130.0,0.0117,0.0308,2.6315,0.0,0.0
159,exp_ddos_syn_001,DDOS,data/experiments/DDOS/exp_ddos_syn_001,CcDEgqSV8zmU2Me5,1788288493.146727,127.0.0.1:3069,127.0.0.1:9090,tcp,REJ,DDOS,1,1.1e-05,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.3333,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,5.7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,1.0,0.0,0.0,57.0,0.0101,0.0001,0.0052,0.0,0.0
160,exp_ddos_syn_001,DDOS,data/experiments/DDOS/exp_ddos_syn_001,CiAl2RtB3mG862nu4,1788288493.136627,127.0.0.1:3068,127.0.0.1:9090,tcp,REJ,DDOS,1,1e-05,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.3333,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,5.6,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,1.0,0.0,0.0,56.0,0.0101,0.0001,0.0052,0.0,0.0
161,exp_ddos_syn_001,DDOS,data/experiments/DDOS/exp_ddos_syn_001,Cv9SMj1QnVKelCrvTk,1788288494.082872,127.0.0.1:1891,127.0.0.1:9091,tcp,REJ,DDOS,1,1.6e-05,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.3333,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,12.9,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.9,1.0,0.0,0.0,129.0,0.0117,0.0309,2.6296,0.0,0.0
162,exp_ddos_syn_001,DDOS,data/experiments/DDOS/exp_ddos_syn_001,CG1yDP1ayaZDjapc5,1788288493.116418,127.0.0.1:3066,127.0.0.1:9090,tcp,REJ,DDOS,1,1e-05,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.3333,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,5.4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,1.0,0.0,0.0,54.0,0.0101,0.0001,0.0053,0.0,0.0
163,exp_ddos_syn_001,DDOS,data/experiments/DDOS/exp_ddos_syn_001,CWInxS1UTaSuJqTIr3,1788288493.379606,127.0.0.1:3092,127.0.0.1:9090,tcp,REJ,DDOS,1,1.1e-05,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.3333,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,8.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,80.0,0.0101,0.0001,0.0051,0.0,0.0
164,exp_ddos_syn_001,DDOS,data/experiments/DDOS/exp_ddos_syn_001,CJ52Jj1jTOcTux5no,1788288493.07608,127.0.0.1:3062,127.0.0.1:9090,tcp,REJ,DDOS,1,1.1e-05,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.3333,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,50.0,0.0101,0.0001,0.0054,0.0,0.0
165,exp_ddos_syn_001,DDOS,data/experiments/DDOS/exp_ddos_syn_001,CAkYNC1UdZunWaaYm5,1788288492.621226,127.0.0.1:3017,127.0.0.1:9090,tcp,REJ,DDOS,1,1.1e-05,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.3333,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,5.0,0.0102,0.0001,0.0119,0.0,0.0
166,exp_ddos_syn_001,DDOS,data/experiments/DDOS/exp_ddos_syn_001,CVyHLDikl4yZNxSH8,1788288494.108334,127.0.0.1:1896,127.0.0.1:9091,tcp,REJ,DDOS,1,1e-05,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.3333,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,13.4,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4,1.0,0.0,0.0,134.0,0.0115,0.0303,2.6381,0.0,0.0
167,exp_ddos_syn_001,DDOS,data/experiments/DDOS/exp_ddos_syn_001,CR2RN44k3Dmbdy6Sm6,1788288493.035613,127.0.0.1:3058,127.0.0.1:9090,tcp,REJ,DDOS,1,1e-05,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.3333,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,4.6,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,1.0,0.0,0.0,46.0,0.0101,0.0001,0.0056,0.0,0.0
168,exp_ddos_syn_001,DDOS,data/experiments/DDOS/exp_ddos_syn_001,C8t3YI1bsODSSj7fbg,1788288492.914253,127.0.0.1:3046,127.0.0.1:9090,tcp,REJ,DDOS,1,1e-05,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.3333,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,3.4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,1.0,0.0,0.0,34.0,0.0101,0.0001,0.0059,0.0,0.0
169,exp_ddos_syn_001,DDOS,data/experiments/DDOS/exp_ddos_syn_001,CU9y9R2NnvomZ6PKAg,1788288492.66159,127.0.0.1:3021,127.0.0.1:9090,tcp,REJ,DDOS,1,1.1e-05,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.3333,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.9,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,9.0,0.0101,0.0001,0.0098,0.0,0.0
170,exp_ddos_syn_001,DDOS,data/experiments/DDOS/exp_ddos_syn_001,C19Uuz1A8djCkaDJV4,1788288493.025406,127.0.0.1:3057,127.0.0.1:9090,tcp,REJ,DDOS,1,9.5e-05,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.3333,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,4.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,1.0,0.0,0.0,45.0,0.0101,0.0001,0.0055,0.0,0.0
171,exp_ddos_syn_001,DDOS,data/experiments/DDOS/exp_ddos_syn_001,COW3Te1qADsT7wem9,1788288493.166936,127.0.0.1:3071,127.0.0.1:9090,tcp,REJ,DDOS,1,1e-05,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.3333,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,5.9,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,1.0,0.0,0.0,59.0,0.0101,0.0001,0.0051,0.0,0.0
172,exp_ddos_syn_001,DDOS,data/experiments/DDOS/exp_ddos_syn_001,CRE06A4tEVlgifOl5c,1788288493.005151,127.0.0.1:3055,127.0.0.1:9090,tcp,REJ,DDOS,1,1.3e-05,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.3333,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,4.3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,1.0,0.0,0.0,43.0,0.0101,0.0001,0.0055,0.0,0.0
173,exp_ddos_syn_001,DDOS,data/experiments/DDOS/exp_ddos_syn_001,CuY5Od2sQjV0fcZwG8,1788288492.904179,127.0.0.1:3045,127.0.0.1:9090,tcp,REJ,DDOS,1,1.1e-05,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.3333,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,3.3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,1.0,0.0,0.0,33.0,0.0101,0.0001,0.006,0.0,0.0
174,exp_ddos_syn_001,DDOS,data/experiments/DDOS/exp_ddos_syn_001,CgwzzO2oA9x64CfBMg,1788288492.712146,127.0.0.1:3026,127.0.0.1:9090,tcp,REJ,DDOS,1,1.2e-05,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.3333,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.0,0.0,0.0,14.0,0.0101,0.0001,0.008,0.0,0.0
175,exp_ddos_syn_001,DDOS,data/experiments/DDOS/exp_ddos_syn_001,CKiBNM3ZZeETecUlJg,1788288494.169802,127.0.0.1:1908,127.0.0.1:9091,tcp,REJ,DDOS,1,1e-05,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.3333,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,14.6,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.6,1.0,0.0,0.0,146.0,0.011,0.0291,2.6528,0.0,0.0
176,exp_ddos_syn_001,DDOS,data/experiments/DDOS/exp_ddos_syn_001,CUhaMG3UybTzOdJKea,1788288492.994995,127.0.0.1:3054,127.0.0.1:9090,tcp,REJ,DDOS,1,1.1e-05,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.3333,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,4.2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,1.0,0.0,0.0,42.0,0.0101,0.0001,0.0055,0.0,0.0
177,exp_ddos_syn_001,DDOS,data/experiments/DDOS/exp_ddos_syn_001,C7x47v346HovmZeRWh,1788288494.006535,127.0.0.1:1876,127.0.0.1:9091,tcp,REJ,DDOS,1,7e-06,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.3333,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,11.4,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4,1.0,0.0,0.0,114.0,0.0126,0.0328,2.595,0.0,0.0
178,exp_ddos_syn_001,DDOS,data/experiments/DDOS/exp_ddos_syn_001,CRsIE63kidvt0iP7rb,1788288493.470779,127.0.0.1:3101,127.0.0.1:9090,tcp,REJ,DDOS,1,1e-05,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.3333,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,8.9,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9,1.0,0.0,0.0,89.0,0.0101,0.0001,0.0052,0.0,0.0
179,exp_ddos_syn_001,DDOS,data/experiments/DDOS/exp_ddos_syn_001,C55HOo4agpOL4r2WH7,1788288493.106332,127.0.0.1:3065,127.0.0.1:9090,tcp,REJ,DDOS,1,1.7e-05,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.3333,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,5.3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,1.0,0.0,0.0,53.0,0.0101,0.0001,0.0054,0.0,0.0
180,exp_ddos_syn_001,DDOS,data/experiments/DDOS/exp_ddos_syn_001,CPqGCo2SOkVAEe6Vvg,1788288492.894105,127.0.0.1:3044,127.0.0.1:9090,tcp,REJ,DDOS,1,1.1e-05,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.3333,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,3.2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,1.0,0.0,0.0,32.0,0.0101,0.0001,0.006,0.0,0.0
181,exp_ddos_syn_001,DDOS,data/experiments/DDOS/exp_ddos_syn_001,Cl1hvX1nMY3SXeAGIa,1788288492.651483,127.0.0.1:3020,127.0.0.1:9090,tcp,REJ,DDOS,1,1.2e-05,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.3333,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.8,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.0,0.0,0.0,8.0,0.0101,0.0001,0.0104,0.0,0.0
182,exp_ddos_syn_001,DDOS,data/experiments/DDOS/exp_ddos_syn_001,CE70TDFRa8d7PVOPl,1788288492.631293,127.0.0.1:3018,127.0.0.1:9090,tcp,REJ,DDOS,1,1.2e-05,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.3333,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.6,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,0.0,0.0,6.0,0.0102,0.0001,0.0117,0.0,0.0
183,exp_ddos_syn_001,DDOS,data/experiments/DDOS/exp_ddos_syn_001,CDySf64sbABJXUvQr9,1788288492.823175,127.0.0.1:3037,127.0.0.1:9090,tcp,REJ,DDOS,1,1.1e-05,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.3333,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,2.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.0,0.0,0.0,25.0,0.0101,0.0001,0.0063,0.0,0.0
184,exp_ddos_syn_001,DDOS,data/experiments/DDOS/exp_ddos_syn_001,Cyb3mH1QmkefowgMT5,1788288493.29864,127.0.0.1:3084,127.0.0.1:9090,tcp,REJ,DDOS,1,1e-05,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.3333,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,7.2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,1.0,0.0,0.0,72.0,0.0101,0.0001,0.0053,0.0,0.0
185,exp_ddos_syn_001,DDOS,data/experiments/DDOS/exp_ddos_syn_001,Cxfve1JU2EGN3q9f,1788288492.671762,127.0.0.1:3022,127.0.0.1:9090,tcp,REJ,DDOS,1,1.1e-05,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.3333,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,0.0101,0.0001,0.0093,0.0,0.0
